time,rnk,cores,mode,uw,ov,ovm,overhead,ov,exp,mode,distrib
0.044588,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.043738,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045527,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045546,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044834,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044456,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044842,0,4,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.177339,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.16054,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.168797,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.170133,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.171909,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.181726,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.191686,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.159071,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.190857,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.153763,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.047134,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047293,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047179,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044537,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044711,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.0467,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.04593,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047752,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047663,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.048204,0,4,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.063604,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.043711,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.060166,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.062185,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.058777,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.06573,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.051431,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.053378,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.062875,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.066396,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.036625,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038127,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037305,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038467,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.03582,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.036897,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.036912,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035433,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037363,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035869,0,5,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.07792,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.075179,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.076531,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.069965,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.075888,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.079066,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.083625,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.087319,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.083802,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.087728,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.039853,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038852,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041926,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.043664,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.040038,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041215,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.042461,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037026,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038094,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.04283,0,5,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.107277,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.107758,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.10541,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.112693,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.10018,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.122104,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.119596,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.113234,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.110668,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.119709,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.043467,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045421,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044689,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045209,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044695,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044268,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046092,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044827,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044394,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045165,0,5,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.18821,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.192105,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.179238,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.174541,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.19557,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.176636,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.187998,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.186458,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.190922,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.195753,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.045675,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046492,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046599,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044555,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044827,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047531,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.0476,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046614,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045747,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046731,0,5,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.062017,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.075293,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.071605,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.055199,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.05331,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.059154,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.059982,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.067366,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.062204,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.066469,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.036913,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035975,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038037,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.03641,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037888,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035825,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035355,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037805,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035336,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.036006,0,6,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.077683,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.072268,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.07316,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.080986,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.081495,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.076586,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.07875,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.08125,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.084472,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.091913,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.04238,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.042068,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.040309,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.039738,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.04161,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.043298,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.042911,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037837,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041755,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041361,0,6,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.142775,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.130886,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.117623,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.121305,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.116184,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.142066,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.136349,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.105958,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.127707,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.13071,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.046819,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044067,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.04527,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045326,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046133,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.044584,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.04579,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045384,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045649,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045495,0,6,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.189749,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.193375,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.21846,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.176952,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.201832,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.173538,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.199458,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.186402,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.202379,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.209434,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench,uniform
0.047864,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.045878,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046213,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047085,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046276,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047507,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046072,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046195,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.046571,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.047592,0,6,2,40,80,2,80,80,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.069066,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.048772,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.065138,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.072733,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.064158,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.055663,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.057746,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.060133,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.068977,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.069571,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench,uniform
0.037584,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.035273,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037327,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037624,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.03693,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037147,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037323,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037837,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.034708,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.037564,0,7,2,40,80,2,10,10,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.07403,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.085176,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.078576,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.091332,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.077153,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.078685,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.080002,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.08849,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.088756,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.073659,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench,uniform
0.039211,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.039934,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.040248,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.03881,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041559,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041768,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.043632,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.038583,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.039022,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.041175,0,7,2,40,80,2,20,20,base_40.000000_200.000000_uniform,collbench_parcels,uniform
0.119526,0,7,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.127871,0,7,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.132774,0,7,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
0.132162,0,7,2,40,80,2,40,40,base_40.000000_200.000000_uniform,collbench,uniform
